    radius           X             Y            Z            omegaE-6       p           T          rho 
  6.774540e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  5.976304e+13  1.913244e+06  2.330217e-01 
  6.789009e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  5.840120e+13  1.895853e+06  2.298177e-01 
  6.803402e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  5.707039e+13  1.878619e+06  2.266578e-01 
  6.817716e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  5.577004e+13  1.861545e+06  2.235417e-01 
  6.831956e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  5.449918e+13  1.844624e+06  2.204682e-01 
  6.846119e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  5.325742e+13  1.827859e+06  2.174375e-01 
  6.860206e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  5.204382e+13  1.811245e+06  2.144483e-01 
  6.874216e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  5.085799e+13  1.794785e+06  2.115006e-01 
  6.888152e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  4.969907e+13  1.778472e+06  2.085934e-01 
  6.902009e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  4.856667e+13  1.762310e+06  2.057266e-01 
  6.915793e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  4.745996e+13  1.746294e+06  2.028991e-01 
  6.929499e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  4.637858e+13  1.730426e+06  2.001107e-01 
  6.943130e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  4.532172e+13  1.714700e+06  1.973600e-01 
  6.956685e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  4.428906e+13  1.699120e+06  1.946473e-01 
  6.970165e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  4.327982e+13  1.683679e+06  1.919714e-01 
  6.983568e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  4.229369e+13  1.668382e+06  1.893325e-01 
  6.996897e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  4.132992e+13  1.653222e+06  1.867294e-01 
  7.010149e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  4.038822e+13  1.638202e+06  1.841625e-01 
  7.023328e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  3.946787e+13  1.623317e+06  1.816305e-01 
  7.036429e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  3.856860e+13  1.608569e+06  1.791336e-01 
  7.049458e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  3.768972e+13  1.593954e+06  1.766708e-01 
  7.062410e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  3.683096e+13  1.579474e+06  1.742423e-01 
  7.075288e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  3.599167e+13  1.565125e+06  1.718470e-01 
  7.088090e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  3.517161e+13  1.550908e+06  1.694850e-01 
  7.100820e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  3.437014e+13  1.536818e+06  1.671554e-01 
  7.113473e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  3.358702e+13  1.522859e+06  1.648583e-01 
  7.126053e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  3.282166e+13  1.509025e+06  1.625926e-01 
  7.138558e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  3.207383e+13  1.495319e+06  1.603583e-01 
  7.150990e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  3.134295e+13  1.481737e+06  1.581545e-01 
  7.163347e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  3.062881e+13  1.468279e+06  1.559810e-01 
  7.175632e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  2.993086e+13  1.454943e+06  1.538371e-01 
  7.187841e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  2.924890e+13  1.441730e+06  1.517228e-01 
  7.199979e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  2.858239e+13  1.428635e+06  1.496373e-01 
  7.212041e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  2.793116e+13  1.415662e+06  1.475808e-01 
  7.224033e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  2.729468e+13  1.402805e+06  1.455523e-01 
  7.235950e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  2.667279e+13  1.390066e+06  1.435520e-01 
  7.247795e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  2.606500e+13  1.377443e+06  1.415790e-01 
  7.259567e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  2.547112e+13  1.364936e+06  1.396335e-01 
  7.271268e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  2.489071e+13  1.352541e+06  1.377147e-01 
  7.282895e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  2.432360e+13  1.340260e+06  1.358228e-01 
  7.294451e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  2.376933e+13  1.328090e+06  1.339562e-01 
  7.305933e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  2.322783e+13  1.316034e+06  1.321156e-01 
  7.317341e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  2.269878e+13  1.304090e+06  1.303007e-01 
  7.328679e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  2.218171e+13  1.292253e+06  1.285105e-01 
  7.339945e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  2.167649e+13  1.280525e+06  1.267452e-01 
  7.351141e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  2.118271e+13  1.268903e+06  1.250039e-01 
  7.362265e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  2.070024e+13  1.257387e+06  1.232869e-01 
  7.373320e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  2.022870e+13  1.245975e+06  1.215933e-01 
  7.384303e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.976796e+13  1.234668e+06  1.199233e-01 
  7.395217e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.931766e+13  1.223463e+06  1.182761e-01 
  7.406061e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.887767e+13  1.212361e+06  1.166519e-01 
  7.416836e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.844765e+13  1.201358e+06  1.150499e-01 
  7.427540e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.802748e+13  1.190457e+06  1.134701e-01 
  7.438176e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.761683e+13  1.179654e+06  1.119117e-01 
  7.448742e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.721559e+13  1.168950e+06  1.103748e-01 
  7.459241e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.682343e+13  1.158343e+06  1.088589e-01 
  7.469669e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.644026e+13  1.147833e+06  1.073639e-01 
  7.480031e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.606576e+13  1.137417e+06  1.058893e-01 
  7.490324e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.569985e+13  1.127098e+06  1.044353e-01 
  7.500550e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.534222e+13  1.116871e+06  1.030011e-01 
  7.510707e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.499278e+13  1.106738e+06  1.015868e-01 
  7.520799e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.465126e+13  1.096696e+06  1.001920e-01 
  7.530822e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.431757e+13  1.086747e+06  9.881642e-02 
  7.540779e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.399143e+13  1.076887e+06  9.745947e-02 
  7.550669e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.367276e+13  1.067118e+06  9.612132e-02 
  7.560494e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.336131e+13  1.057436e+06  9.480139e-02 
  7.570252e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.305700e+13  1.047845e+06  9.349981e-02 
  7.579945e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.275958e+13  1.038339e+06  9.221598e-02 
  7.589571e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.246897e+13  1.028921e+06  9.095003e-02 
  7.599133e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.218494e+13  1.019587e+06  8.970138e-02 
  7.608629e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.190742e+13  1.010340e+06  8.847015e-02 
  7.618062e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.163619e+13  1.001176e+06  8.725576e-02 
  7.627429e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.137117e+13  9.920961e+05  8.605817e-02 
  7.636733e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.111215e+13  9.830981e+05  8.487681e-02 
  7.645972e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.085907e+13  9.741833e+05  8.371176e-02 
  7.655149e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.061172e+13  9.653485e+05  8.256249e-02 
  7.664261e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.037003e+13  9.565954e+05  8.142916e-02 
  7.673311e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.013382e+13  9.479207e+05  8.031124e-02 
  7.682297e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  9.903022e+12  9.393262e+05  7.920886e-02 
  7.691222e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  9.677448e+12  9.308088e+05  7.812151e-02 
  7.700083e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  9.457045e+12  9.223702e+05  7.704931e-02 
  7.708884e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  9.241630e+12  9.140073e+05  7.599176e-02 
  7.717622e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  9.031154e+12  9.057218e+05  7.494897e-02 
  7.726300e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  8.825441e+12  8.975107e+05  7.392056e-02 
  7.734915e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  8.624444e+12  8.893756e+05  7.290626e-02 
  7.743471e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  8.427996e+12  8.813136e+05  7.190564e-02 
  7.751965e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  8.236052e+12  8.733263e+05  7.091885e-02 
  7.760400e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  8.048452e+12  8.654107e+05  6.994543e-02 
  7.768774e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  7.865152e+12  8.575685e+05  6.898551e-02 
  7.777089e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  7.686001e+12  8.497967e+05  6.803864e-02 
  7.785344e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  7.510958e+12  8.420971e+05  6.710494e-02 
  7.793541e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  7.339875e+12  8.344665e+05  6.618397e-02 
  7.801678e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  7.172715e+12  8.269068e+05  6.527585e-02 
  7.809758e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  7.009337e+12  8.194150e+05  6.438014e-02 
  7.817778e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  6.849706e+12  8.119928e+05  6.349694e-02 
  7.825742e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  6.693686e+12  8.046372e+05  6.262583e-02 
  7.833646e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  6.541244e+12  7.973499e+05  6.176708e-02 
  7.841495e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  6.392252e+12  7.901281e+05  6.091967e-02 
  7.849285e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  6.246676e+12  7.829734e+05  6.008388e-02 
  7.857020e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  6.104393e+12  7.758830e+05  5.925932e-02 
  7.864697e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  5.965373e+12  7.688584e+05  5.844614e-02 
  7.872319e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  5.829498e+12  7.618969e+05  5.764394e-02 
  7.879884e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  5.696740e+12  7.550001e+05  5.685285e-02 
  7.887395e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  5.566984e+12  7.481652e+05  5.607250e-02 
  7.894850e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  5.440205e+12  7.413938e+05  5.530303e-02 
  7.902250e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  5.316293e+12  7.346832e+05  5.454408e-02 
  7.909595e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  5.195223e+12  7.280350e+05  5.379574e-02 
  7.916887e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  5.076892e+12  7.214466e+05  5.305765e-02 
  7.924123e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  4.961275e+12  7.149194e+05  5.232991e-02 
  7.931306e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  4.848287e+12  7.084516e+05  5.161223e-02 
  7.938435e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  4.737880e+12  7.020435e+05  5.090456e-02 
  7.945510e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  4.630005e+12  6.956950e+05  5.020679e-02 
  7.952532e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  4.524570e+12  6.894036e+05  4.951833e-02 
  7.959501e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  4.421551e+12  6.831706e+05  4.883930e-02 
  7.966419e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  4.320863e+12  6.769936e+05  4.816939e-02 
  7.973284e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  4.222483e+12  6.708741e+05  4.750871e-02 
  7.980099e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  4.126329e+12  6.648095e+05  4.685694e-02 
  7.986861e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  4.032378e+12  6.588012e+05  4.621418e-02 
  7.993573e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  3.940553e+12  6.528469e+05  4.558013e-02 
  8.000233e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  3.850833e+12  6.469479e+05  4.495487e-02 
  8.006843e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  3.763142e+12  6.411019e+05  4.433810e-02 
  8.013403e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  3.677462e+12  6.353103e+05  4.372990e-02 
  8.019914e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  3.593719e+12  6.295706e+05  4.312998e-02 
  8.026374e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  3.511896e+12  6.238844e+05  4.253841e-02 
  8.032786e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  3.431924e+12  6.182492e+05  4.195490e-02 
  8.039148e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  3.353785e+12  6.126664e+05  4.137955e-02 
  8.045462e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  3.277414e+12  6.071338e+05  4.081208e-02 
  8.051726e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  3.202793e+12  6.016528e+05  4.025256e-02 
  8.057944e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  3.129860e+12  5.962209e+05  3.970069e-02 
  8.064113e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  3.058599e+12  5.908397e+05  3.915634e-02 
  8.070235e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  2.988950e+12  5.855068e+05  3.861930e-02 
  8.076309e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  2.920898e+12  5.802236e+05  3.808966e-02 
  8.082337e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  2.854384e+12  5.749878e+05  3.756718e-02 
  8.088317e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  2.789396e+12  5.698008e+05  3.705196e-02 
  8.094252e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  2.725877e+12  5.646603e+05  3.654375e-02 
  8.100140e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  2.663815e+12  5.595678e+05  3.604262e-02 
  8.105983e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  2.603156e+12  5.545210e+05  3.554834e-02 
  8.111780e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  2.543888e+12  5.495213e+05  3.506098e-02 
  8.117532e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  2.485960e+12  5.445665e+05  3.458020e-02 
  8.123239e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  2.429361e+12  5.396579e+05  3.410600e-02 
  8.128902e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  2.374041e+12  5.347934e+05  3.363818e-02 
  8.134519e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  2.319990e+12  5.299743e+05  3.317681e-02 
  8.140094e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  2.267161e+12  5.251985e+05  3.272167e-02 
  8.145623e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  2.215543e+12  5.204672e+05  3.227285e-02 
  8.151110e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  2.165092e+12  5.157785e+05  3.183013e-02 
  8.156553e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  2.115799e+12  5.111335e+05  3.139358e-02 
  8.161954e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  2.067620e+12  5.065303e+05  3.096300e-02 
  8.167312e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  2.020546e+12  5.019701e+05  3.053847e-02 
  8.172628e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.974536e+12  4.974509e+05  3.011980e-02 
  8.177901e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.929581e+12  4.929740e+05  2.970681e-02 
  8.183133e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.885642e+12  4.885373e+05  2.929935e-02 
  8.188322e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.842712e+12  4.841421e+05  2.889751e-02 
  8.193471e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.800751e+12  4.797864e+05  2.850108e-02 
  8.198579e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.759753e+12  4.754714e+05  2.811016e-02 
  8.203646e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.719682e+12  4.711953e+05  2.772454e-02 
  8.208672e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.680530e+12  4.669591e+05  2.734429e-02 
  8.213659e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.642263e+12  4.627611e+05  2.696922e-02 
  8.218605e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.604874e+12  4.586024e+05  2.659939e-02 
  8.223513e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.568329e+12  4.544811e+05  2.623462e-02 
  8.228380e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.532623e+12  4.503984e+05  2.587497e-02 
  8.233209e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.497724e+12  4.463525e+05  2.552017e-02 
  8.237998e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.463626e+12  4.423445e+05  2.517018e-02 
  8.242749e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.430298e+12  4.383727e+05  2.482485e-02 
  8.247462e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.397735e+12  4.344380e+05  2.448426e-02 
  8.252137e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.365908e+12  4.305388e+05  2.414824e-02 
  8.256774e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.334811e+12  4.266760e+05  2.381686e-02 
  8.261374e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.304416e+12  4.228481e+05  2.348997e-02 
  8.265936e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.274719e+12  4.190561e+05  2.316764e-02 
  8.270462e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.245693e+12  4.152982e+05  2.284973e-02 
  8.274950e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.217333e+12  4.115755e+05  2.253628e-02 
  8.279403e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.189614e+12  4.078865e+05  2.222712e-02 
  8.283818e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.162530e+12  4.042321e+05  2.192232e-02 
  8.288199e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.136059e+12  4.006107e+05  2.162170e-02 
  8.292543e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.110195e+12  3.970233e+05  2.132532e-02 
  8.296852e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.084916e+12  3.934683e+05  2.103277e-02 
  8.301126e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.060216e+12  3.899468e+05  2.074420e-02 
  8.305365e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.036075e+12  3.864570e+05  2.045947e-02 
  8.309569e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.012487e+12  3.830000e+05  2.017845e-02 
  8.313739e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  9.894326e+11  3.795742e+05  1.990140e-02 
  8.317874e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  9.669070e+11  3.761806e+05  1.962819e-02 
  8.321976e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  9.448904e+11  3.728176e+05  1.935867e-02 
  8.326044e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  9.233789e+11  3.694862e+05  1.909291e-02 
  8.330079e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  9.023534e+11  3.661849e+05  1.883077e-02 
  8.334081e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  8.818104e+11  3.629146e+05  1.857230e-02 
  8.338050e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  8.617315e+11  3.596740e+05  1.831736e-02 
  8.341985e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  8.421134e+11  3.564638e+05  1.806600e-02 
  8.345889e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  8.229384e+11  3.532828e+05  1.781809e-02 
  8.349760e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  8.042035e+11  3.501318e+05  1.757368e-02 
  8.353599e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  7.858918e+11  3.470093e+05  1.733258e-02 
  8.357406e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  7.680003e+11  3.439164e+05  1.709473e-02 
  8.361183e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  7.505129e+11  3.408515e+05  1.686002e-02 
  8.364927e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  7.334269e+11  3.378156e+05  1.662852e-02 
  8.368641e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  7.167269e+11  3.348072e+05  1.640010e-02 
  8.372323e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  7.004100e+11  3.318272e+05  1.617482e-02 
  8.375976e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  6.844618e+11  3.288742e+05  1.595257e-02 
  8.379597e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  6.688796e+11  3.259492e+05  1.573339e-02 
  8.383190e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  6.536493e+11  3.230507e+05  1.551716e-02 
  8.386751e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  6.387686e+11  3.201795e+05  1.530394e-02 
  8.390284e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  6.242240e+11  3.173345e+05  1.509361e-02 
  8.393787e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  6.100132e+11  3.145163e+05  1.488620e-02 
  8.397261e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  5.961234e+11  3.117238e+05  1.468162e-02 
  8.400705e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  5.825523e+11  3.089576e+05  1.447990e-02 
  8.404121e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  5.692878e+11  3.062166e+05  1.428092e-02 
  8.407508e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  5.563277e+11  3.035016e+05  1.408473e-02 
  8.410868e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  5.436603e+11  3.008112e+05  1.389121e-02 
  8.414198e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  5.312837e+11  2.981463e+05  1.370037e-02 
  8.417502e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  5.191866e+11  2.955056e+05  1.351203e-02 
  8.420777e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  5.073671e+11  2.928897e+05  1.332623e-02 
  8.424025e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  4.958146e+11  2.902975e+05  1.314292e-02 
  8.427245e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  4.845272e+11  2.877298e+05  1.296215e-02 
  8.430439e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  4.734948e+11  2.851852e+05  1.278383e-02 
