    radius           X             Y            Z            omegaE-6       p           T          rho 
  2.498662e-02  3.582486e-01  6.220843e-01  1.965791e-02  1.487655e+01  2.275438e+17  1.549742e+07  1.473081e+02 
  2.538073e-02  3.588365e-01  6.214975e-01  1.965675e-02  1.487088e+01  2.272469e+17  1.549076e+07  1.470902e+02 
  2.578130e-02  3.594420e-01  6.208931e-01  1.965556e-02  1.486504e+01  2.269412e+17  1.548389e+07  1.468661e+02 
  2.618844e-02  3.600658e-01  6.202706e-01  1.965433e-02  1.485900e+01  2.266263e+17  1.547681e+07  1.466354e+02 
  2.660227e-02  3.607082e-01  6.196293e-01  1.965307e-02  1.485278e+01  2.263020e+17  1.546952e+07  1.463980e+02 
  2.702292e-02  3.613699e-01  6.189689e-01  1.965176e-02  1.484638e+01  2.259681e+17  1.546200e+07  1.461538e+02 
  2.745050e-02  3.620514e-01  6.182886e-01  1.965042e-02  1.483977e+01  2.256242e+17  1.545424e+07  1.459026e+02 
  2.788515e-02  3.627533e-01  6.175880e-01  1.964903e-02  1.483293e+01  2.252701e+17  1.544625e+07  1.456442e+02 
  2.832700e-02  3.634762e-01  6.168666e-01  1.964760e-02  1.482585e+01  2.249055e+17  1.543801e+07  1.453785e+02 
  2.877617e-02  3.642206e-01  6.161235e-01  1.964613e-02  1.481852e+01  2.245301e+17  1.542952e+07  1.451051e+02 
  2.923281e-02  3.649872e-01  6.153584e-01  1.964460e-02  1.481094e+01  2.241436e+17  1.542077e+07  1.448240e+02 
  2.969706e-02  3.657766e-01  6.145706e-01  1.964298e-02  1.480313e+01  2.237457e+17  1.541176e+07  1.445349e+02 
  3.016906e-02  3.665894e-01  6.137594e-01  1.964123e-02  1.479510e+01  2.233360e+17  1.540246e+07  1.442377e+02 
  3.064895e-02  3.674263e-01  6.129242e-01  1.963946e-02  1.478670e+01  2.229143e+17  1.539288e+07  1.439321e+02 
  3.113689e-02  3.682880e-01  6.120642e-01  1.963778e-02  1.477845e+01  2.224802e+17  1.538300e+07  1.436179e+02 
  3.163303e-02  3.691751e-01  6.111787e-01  1.963599e-02  1.476997e+01  2.220334e+17  1.537283e+07  1.432949e+02 
  3.213753e-02  3.700884e-01  6.102672e-01  1.963414e-02  1.476124e+01  2.215735e+17  1.536234e+07  1.429629e+02 
  3.265055e-02  3.710286e-01  6.093289e-01  1.963226e-02  1.475224e+01  2.211002e+17  1.535153e+07  1.426217e+02 
  3.317225e-02  3.719963e-01  6.083629e-01  1.963030e-02  1.474300e+01  2.206130e+17  1.534039e+07  1.422711e+02 
  3.370281e-02  3.729925e-01  6.073687e-01  1.962829e-02  1.473352e+01  2.201118e+17  1.532891e+07  1.419107e+02 
  3.424240e-02  3.740178e-01  6.063454e-01  1.962621e-02  1.472379e+01  2.195959e+17  1.531708e+07  1.415405e+02 
  3.479119e-02  3.750731e-01  6.052922e-01  1.962403e-02  1.471378e+01  2.190652e+17  1.530489e+07  1.411602e+02 
  3.534938e-02  3.761591e-01  6.042084e-01  1.962173e-02  1.470347e+01  2.185191e+17  1.529233e+07  1.407695e+02 
  3.591714e-02  3.772767e-01  6.030930e-01  1.961941e-02  1.469274e+01  2.179572e+17  1.527938e+07  1.403682e+02 
  3.649468e-02  3.784267e-01  6.019452e-01  1.961712e-02  1.468097e+01  2.173793e+17  1.526604e+07  1.399560e+02 
  3.708218e-02  3.796100e-01  6.007642e-01  1.961466e-02  1.466960e+01  2.167847e+17  1.525229e+07  1.395328e+02 
  3.767986e-02  3.808274e-01  5.995491e-01  1.961220e-02  1.465802e+01  2.161732e+17  1.523813e+07  1.390982e+02 
  3.828792e-02  3.820800e-01  5.982989e-01  1.960971e-02  1.464605e+01  2.155442e+17  1.522353e+07  1.386521e+02 
  3.890657e-02  3.833685e-01  5.970128e-01  1.960722e-02  1.463375e+01  2.148974e+17  1.520849e+07  1.381941e+02 
  3.953604e-02  3.846939e-01  5.956899e-01  1.960456e-02  1.462114e+01  2.142322e+17  1.519300e+07  1.377240e+02 
  4.017656e-02  3.860572e-01  5.943293e-01  1.960172e-02  1.460819e+01  2.135482e+17  1.517703e+07  1.372416e+02 
  4.082834e-02  3.874593e-01  5.929300e-01  1.959880e-02  1.459480e+01  2.128450e+17  1.516058e+07  1.367467e+02 
  4.149164e-02  3.889012e-01  5.914909e-01  1.959582e-02  1.458091e+01  2.121220e+17  1.514364e+07  1.362389e+02 
  4.216670e-02  3.903839e-01  5.900110e-01  1.959280e-02  1.456442e+01  2.113788e+17  1.512618e+07  1.357180e+02 
  4.285377e-02  3.919085e-01  5.884894e-01  1.958963e-02  1.454981e+01  2.106149e+17  1.510819e+07  1.351837e+02 
  4.355311e-02  3.934760e-01  5.869250e-01  1.958636e-02  1.453490e+01  2.098297e+17  1.508966e+07  1.346358e+02 
  4.426499e-02  3.950874e-01  5.853169e-01  1.958295e-02  1.451943e+01  2.090228e+17  1.507056e+07  1.340740e+02 
  4.498969e-02  3.967438e-01  5.836638e-01  1.957948e-02  1.450249e+01  2.081937e+17  1.505090e+07  1.334981e+02 
  4.572749e-02  3.984463e-01  5.819646e-01  1.957595e-02  1.448444e+01  2.073418e+17  1.503064e+07  1.329078e+02 
  4.647868e-02  4.001960e-01  5.802185e-01  1.957220e-02  1.446684e+01  2.064666e+17  1.500977e+07  1.323028e+02 
  4.724356e-02  4.019939e-01  5.784241e-01  1.956842e-02  1.444875e+01  2.055676e+17  1.498828e+07  1.316829e+02 
  4.802245e-02  4.038413e-01  5.765803e-01  1.956459e-02  1.442907e+01  2.046442e+17  1.496614e+07  1.310477e+02 
  4.881566e-02  4.057392e-01  5.746862e-01  1.956055e-02  1.440969e+01  2.036958e+17  1.494333e+07  1.303971e+02 
  4.962352e-02  4.076889e-01  5.727404e-01  1.955645e-02  1.439062e+01  2.027220e+17  1.491984e+07  1.297308e+02 
  5.044638e-02  4.096914e-01  5.707419e-01  1.955222e-02  1.437124e+01  2.017222e+17  1.489565e+07  1.290485e+02 
  5.128459e-02  4.117479e-01  5.686895e-01  1.954786e-02  1.435106e+01  2.006957e+17  1.487074e+07  1.283500e+02 
  5.213850e-02  4.138596e-01  5.665820e-01  1.954338e-02  1.433041e+01  1.996421e+17  1.484508e+07  1.276351e+02 
  5.300849e-02  4.160276e-01  5.644183e-01  1.953875e-02  1.430923e+01  1.985607e+17  1.481866e+07  1.269034e+02 
  5.389495e-02  4.182531e-01  5.621973e-01  1.953400e-02  1.428752e+01  1.974511e+17  1.479145e+07  1.261548e+02 
  5.479827e-02  4.205374e-01  5.599176e-01  1.952907e-02  1.426533e+01  1.963126e+17  1.476343e+07  1.253891e+02 
  5.571888e-02  4.228815e-01  5.575786e-01  1.952373e-02  1.424252e+01  1.951446e+17  1.473458e+07  1.246059e+02 
  5.665718e-02  4.252866e-01  5.551791e-01  1.951778e-02  1.421818e+01  1.939466e+17  1.470488e+07  1.238051e+02 
  5.761364e-02  4.277538e-01  5.527174e-01  1.951184e-02  1.419271e+01  1.927180e+17  1.467429e+07  1.229866e+02 
  5.858869e-02  4.302843e-01  5.501918e-01  1.950657e-02  1.416824e+01  1.914582e+17  1.464280e+07  1.221500e+02 
  5.958280e-02  4.328792e-01  5.476022e-01  1.950083e-02  1.414320e+01  1.901667e+17  1.461038e+07  1.212952e+02 
  6.059648e-02  4.355396e-01  5.449473e-01  1.949493e-02  1.411755e+01  1.888428e+17  1.457701e+07  1.204219e+02 
  6.163021e-02  4.382666e-01  5.422260e-01  1.948889e-02  1.409126e+01  1.874861e+17  1.454265e+07  1.195302e+02 
  6.268453e-02  4.410611e-01  5.394374e-01  1.948244e-02  1.406438e+01  1.860960e+17  1.450728e+07  1.186196e+02 
  6.375996e-02  4.439242e-01  5.365808e-01  1.947556e-02  1.403688e+01  1.846718e+17  1.447088e+07  1.176902e+02 
  6.485708e-02  4.468568e-01  5.336545e-01  1.946876e-02  1.400858e+01  1.832131e+17  1.443340e+07  1.167418e+02 
  6.597645e-02  4.498598e-01  5.306572e-01  1.946259e-02  1.397648e+01  1.817194e+17  1.439484e+07  1.157742e+02 
  6.711869e-02  4.529340e-01  5.275889e-01  1.945608e-02  1.394662e+01  1.801900e+17  1.435514e+07  1.147874e+02 
  6.828441e-02  4.560802e-01  5.244487e-01  1.944947e-02  1.391600e+01  1.786245e+17  1.431429e+07  1.137813e+02 
  6.947426e-02  4.592991e-01  5.212368e-01  1.944193e-02  1.388477e+01  1.770225e+17  1.427225e+07  1.127557e+02 
  7.068891e-02  4.625912e-01  5.179518e-01  1.943417e-02  1.385258e+01  1.753833e+17  1.422899e+07  1.117106e+02 
  7.192905e-02  4.659571e-01  5.145930e-01  1.942640e-02  1.381757e+01  1.737066e+17  1.418448e+07  1.106459e+02 
  7.319541e-02  4.693971e-01  5.111601e-01  1.941855e-02  1.378201e+01  1.719918e+17  1.413868e+07  1.095618e+02 
  7.448873e-02  4.729115e-01  5.076534e-01  1.941004e-02  1.374659e+01  1.702386e+17  1.409155e+07  1.084580e+02 
  7.580980e-02  4.765005e-01  5.040722e-01  1.940149e-02  1.371001e+01  1.684466e+17  1.404307e+07  1.073346e+02 
  7.713658e-02  4.801022e-01  5.004782e-01  1.939298e-02  1.366967e+01  1.666463e+17  1.399404e+07  1.062111e+02 
  7.845132e-02  4.836663e-01  4.969218e-01  1.938441e-02  1.363303e+01  1.648627e+17  1.394514e+07  1.051026e+02 
  7.975534e-02  4.871948e-01  4.934005e-01  1.937632e-02  1.359187e+01  1.630946e+17  1.389634e+07  1.040085e+02 
  8.104985e-02  4.906893e-01  4.899135e-01  1.936800e-02  1.355263e+01  1.613409e+17  1.384762e+07  1.029279e+02 
  8.233600e-02  4.941513e-01  4.864587e-01  1.935981e-02  1.351831e+01  1.596008e+17  1.379895e+07  1.018600e+02 
  8.361486e-02  4.975824e-01  4.830349e-01  1.935163e-02  1.348329e+01  1.578734e+17  1.375031e+07  1.008041e+02 
  8.488743e-02  5.009838e-01  4.796407e-01  1.934346e-02  1.344721e+01  1.561577e+17  1.370167e+07  9.975955e+01 
  8.615472e-02  5.043568e-01  4.762748e-01  1.933533e-02  1.341221e+01  1.544529e+17  1.365303e+07  9.872568e+01 
  8.741759e-02  5.077026e-01  4.729360e-01  1.932724e-02  1.337740e+01  1.527584e+17  1.360436e+07  9.770190e+01 
  8.867693e-02  5.110224e-01  4.696233e-01  1.931919e-02  1.334176e+01  1.510733e+17  1.355563e+07  9.668763e+01 
  8.993358e-02  5.143173e-01  4.663353e-01  1.931115e-02  1.330706e+01  1.493969e+17  1.350684e+07  9.568229e+01 
  9.118836e-02  5.175883e-01  4.630712e-01  1.930313e-02  1.327227e+01  1.477286e+17  1.345796e+07  9.468538e+01 
  9.244205e-02  5.208365e-01  4.598298e-01  1.929512e-02  1.323738e+01  1.460677e+17  1.340897e+07  9.369639e+01 
  9.369542e-02  5.240629e-01  4.566103e-01  1.928710e-02  1.320295e+01  1.444136e+17  1.335985e+07  9.271484e+01 
  9.494922e-02  5.272683e-01  4.534116e-01  1.927910e-02  1.316876e+01  1.427657e+17  1.331059e+07  9.174025e+01 
  9.620420e-02  5.304537e-01  4.502330e-01  1.927109e-02  1.313456e+01  1.411233e+17  1.326115e+07  9.077214e+01 
  9.746110e-02  5.336198e-01  4.470736e-01  1.926308e-02  1.309957e+01  1.394858e+17  1.321153e+07  8.981008e+01 
  9.872065e-02  5.367675e-01  4.439325e-01  1.925506e-02  1.306451e+01  1.378528e+17  1.316170e+07  8.885360e+01 
  9.998357e-02  5.398977e-01  4.408089e-01  1.924705e-02  1.302987e+01  1.362236e+17  1.311165e+07  8.790229e+01 
  1.012506e-01  5.430109e-01  4.377023e-01  1.923902e-02  1.299625e+01  1.345976e+17  1.306134e+07  8.695570e+01 
  1.025225e-01  5.461081e-01  4.346116e-01  1.923097e-02  1.296303e+01  1.329743e+17  1.301077e+07  8.601344e+01 
  1.038000e-01  5.491898e-01  4.315364e-01  1.922292e-02  1.292846e+01  1.313531e+17  1.295991e+07  8.507508e+01 
  1.050838e-01  5.522568e-01  4.284758e-01  1.921484e-02  1.289414e+01  1.297336e+17  1.290873e+07  8.414020e+01 
  1.063747e-01  5.553098e-01  4.254293e-01  1.920675e-02  1.286137e+01  1.281150e+17  1.285722e+07  8.320841e+01 
  1.076736e-01  5.583493e-01  4.223961e-01  1.919863e-02  1.282710e+01  1.264969e+17  1.280535e+07  8.227928e+01 
  1.089812e-01  5.613761e-01  4.193756e-01  1.919049e-02  1.279228e+01  1.248787e+17  1.275309e+07  8.135242e+01 
  1.102983e-01  5.643907e-01  4.163672e-01  1.918231e-02  1.275821e+01  1.232598e+17  1.270043e+07  8.042740e+01 
  1.116259e-01  5.673938e-01  4.133704e-01  1.917412e-02  1.272480e+01  1.216396e+17  1.264734e+07  7.950382e+01 
  1.129648e-01  5.703859e-01  4.103844e-01  1.916588e-02  1.269110e+01  1.200177e+17  1.259378e+07  7.858126e+01 
  1.143159e-01  5.733678e-01  4.074086e-01  1.915755e-02  1.265611e+01  1.183931e+17  1.253973e+07  7.765924e+01 
  1.156804e-01  5.763400e-01  4.044427e-01  1.914902e-02  1.262084e+01  1.167656e+17  1.248516e+07  7.673739e+01 
  1.170590e-01  5.793031e-01  4.014860e-01  1.914026e-02  1.258652e+01  1.151343e+17  1.243003e+07  7.581527e+01 
  1.184530e-01  5.822576e-01  3.985378e-01  1.913143e-02  1.255233e+01  1.134987e+17  1.237432e+07  7.489239e+01 
  1.198635e-01  5.852041e-01  3.955974e-01  1.912280e-02  1.251709e+01  1.118580e+17  1.231798e+07  7.396832e+01 
  1.212917e-01  5.881432e-01  3.926640e-01  1.911431e-02  1.248135e+01  1.102114e+17  1.226097e+07  7.304256e+01 
  1.227388e-01  5.910754e-01  3.897376e-01  1.910570e-02  1.244615e+01  1.085584e+17  1.220327e+07  7.211462e+01 
  1.242063e-01  5.940013e-01  3.868174e-01  1.909698e-02  1.241058e+01  1.068982e+17  1.214482e+07  7.118395e+01 
  1.256956e-01  5.969215e-01  3.839027e-01  1.908822e-02  1.237448e+01  1.052298e+17  1.208557e+07  7.025001e+01 
  1.272082e-01  5.998366e-01  3.809931e-01  1.907936e-02  1.233824e+01  1.035524e+17  1.202549e+07  6.931221e+01 
  1.287459e-01  6.027471e-01  3.780880e-01  1.907042e-02  1.230187e+01  1.018652e+17  1.196451e+07  6.836994e+01 
  1.303105e-01  6.056537e-01  3.751867e-01  1.906138e-02  1.226531e+01  1.001672e+17  1.190259e+07  6.742258e+01 
  1.319039e-01  6.085570e-01  3.722885e-01  1.905224e-02  1.222834e+01  9.845738e+16  1.183965e+07  6.646943e+01 
  1.335281e-01  6.114576e-01  3.693930e-01  1.904299e-02  1.219116e+01  9.673469e+16  1.177564e+07  6.550977e+01 
  1.351857e-01  6.143562e-01  3.664993e-01  1.903362e-02  1.215328e+01  9.499797e+16  1.171047e+07  6.454280e+01 
  1.368789e-01  6.172534e-01  3.636068e-01  1.902412e-02  1.211501e+01  9.324606e+16  1.164409e+07  6.356772e+01 
  1.386107e-01  6.201500e-01  3.607147e-01  1.901448e-02  1.207625e+01  9.147765e+16  1.157639e+07  6.258361e+01 
  1.403838e-01  6.230466e-01  3.578224e-01  1.900469e-02  1.203703e+01  8.969146e+16  1.150730e+07  6.158957e+01 
  1.422016e-01  6.259442e-01  3.549289e-01  1.899474e-02  1.199742e+01  8.788598e+16  1.143671e+07  6.058453e+01 
  1.440675e-01  6.288436e-01  3.520333e-01  1.898462e-02  1.195722e+01  8.605982e+16  1.136452e+07  5.956749e+01 
  1.459857e-01  6.317460e-01  3.491344e-01  1.897431e-02  1.191653e+01  8.421115e+16  1.129060e+07  5.853714e+01 
  1.479601e-01  6.346520e-01  3.462316e-01  1.896379e-02  1.187536e+01  8.233862e+16  1.121485e+07  5.749243e+01 
  1.499696e-01  6.375260e-01  3.433603e-01  1.895319e-02  1.183390e+01  8.046437e+16  1.113810e+07  5.644539e+01 
  1.519671e-01  6.403009e-01  3.405876e-01  1.894277e-02  1.179358e+01  7.863277e+16  1.106218e+07  5.542061e+01 
  1.539530e-01  6.429797e-01  3.379104e-01  1.893254e-02  1.175395e+01  7.684287e+16  1.098708e+07  5.441739e+01 
  1.559275e-01  6.455658e-01  3.353254e-01  1.892249e-02  1.171275e+01  7.509371e+16  1.091279e+07  5.343510e+01 
  1.578911e-01  6.480619e-01  3.328298e-01  1.891255e-02  1.167442e+01  7.338437e+16  1.083930e+07  5.247310e+01 
  1.598439e-01  6.504707e-01  3.304210e-01  1.890260e-02  1.163500e+01  7.171394e+16  1.076661e+07  5.153078e+01 
  1.617864e-01  6.527949e-01  3.280966e-01  1.889261e-02  1.159694e+01  7.008153e+16  1.069470e+07  5.060757e+01 
  1.637188e-01  6.550369e-01  3.258536e-01  1.888285e-02  1.156143e+01  6.848628e+16  1.062357e+07  4.970291e+01 
  1.656413e-01  6.571995e-01  3.236892e-01  1.887343e-02  1.152205e+01  6.692734e+16  1.055322e+07  4.881625e+01 
  1.675543e-01  6.592856e-01  3.216005e-01  1.886431e-02  1.149020e+01  6.540388e+16  1.048363e+07  4.794709e+01 
  1.694580e-01  6.612987e-01  3.195842e-01  1.885531e-02  1.145026e+01  6.391511e+16  1.041479e+07  4.709490e+01 
  1.713526e-01  6.632432e-01  3.176357e-01  1.884646e-02  1.141841e+01  6.246023e+16  1.034670e+07  4.625912e+01 
  1.732385e-01  6.651254e-01  3.157489e-01  1.883773e-02  1.138156e+01  6.103846e+16  1.027935e+07  4.543920e+01 
  1.751157e-01  6.669555e-01  3.139134e-01  1.882912e-02  1.134374e+01  5.964905e+16  1.021273e+07  4.463443e+01 
  1.769847e-01  6.687658e-01  3.120971e-01  1.882058e-02  1.131876e+01  5.829128e+16  1.014684e+07  4.384340e+01 
  1.788459e-01  6.708771e-01  3.099791e-01  1.881209e-02  1.129536e+01  5.696440e+16  1.008166e+07  4.305501e+01 
  1.807005e-01  6.738490e-01  3.069925e-01  1.880359e-02  1.093144e+01  5.566774e+16  1.001719e+07  4.225112e+01 
  1.825483e-01  6.753774e-01  3.054576e-01  1.879601e-02  1.088639e+01  5.440058e+16  9.953403e+06  4.150818e+01 
  1.843888e-01  6.770441e-01  3.037801e-01  1.878727e-02  1.086467e+01  5.316227e+16  9.890302e+06  4.077283e+01 
  1.862221e-01  6.785268e-01  3.022864e-01  1.877929e-02  1.084452e+01  5.195215e+16  9.827875e+06  4.005523e+01 
  1.880480e-01  6.795180e-01  3.012858e-01  1.877283e-02  1.085208e+01  5.076958e+16  9.766111e+06  3.936434e+01 
  1.898664e-01  6.805884e-01  3.002067e-01  1.876468e-02  1.064900e+01  4.961392e+16  9.705004e+06  3.868192e+01 
  1.916769e-01  6.804134e-01  3.003912e-01  1.875828e-02  1.058475e+01  4.848457e+16  9.644550e+06  3.804724e+01 
  1.934806e-01  6.828939e-01  2.978695e-01  1.875066e-02  1.037410e+01  4.738093e+16  9.584742e+06  3.734447e+01 
  1.952788e-01  6.843214e-01  2.964232e-01  1.874327e-02  1.013754e+01  4.630240e+16  9.525570e+06  3.668382e+01 
  1.970710e-01  6.854905e-01  2.952297e-01  1.873569e-02  1.008258e+01  4.524843e+16  9.467024e+06  3.604113e+01 
  1.988565e-01  6.857997e-01  2.949198e-01  1.872836e-02  1.006643e+01  4.421845e+16  9.409094e+06  3.543243e+01 
  2.006349e-01  6.861655e-01  2.945503e-01  1.872156e-02  1.002696e+01  4.321192e+16  9.351772e+06  3.483117e+01 
  2.024077e-01  6.881040e-01  2.925564e-01  1.871464e-02  9.911214e+00  4.222830e+16  9.295050e+06  3.419771e+01 
  2.041749e-01  6.882437e-01  2.924191e-01  1.870791e-02  9.884759e+00  4.126706e+16  9.238919e+06  3.362181e+01 
  2.059360e-01  6.892062e-01  2.914281e-01  1.870110e-02  9.868627e+00  4.032771e+16  9.183371e+06  3.303359e+01 
  2.076915e-01  6.898312e-01  2.907845e-01  1.869445e-02  9.862368e+00  3.940974e+16  9.128400e+06  3.246329e+01 
  2.094410e-01  6.899215e-01  2.906978e-01  1.868783e-02  9.834980e+00  3.851266e+16  9.073998e+06  3.191519e+01 
  2.111852e-01  6.912993e-01  2.892694e-01  1.868136e-02  9.735273e+00  3.763601e+16  9.020157e+06  3.134419e+01 
  2.129250e-01  6.925500e-01  2.879674e-01  1.867503e-02  9.539290e+00  3.677931e+16  8.966868e+06  3.078567e+01 
  2.146600e-01  6.927591e-01  2.877526e-01  1.866879e-02  9.521853e+00  3.594211e+16  8.914124e+06  3.026072e+01 
  2.163898e-01  6.935446e-01  2.869298e-01  1.866261e-02  9.494722e+00  3.512397e+16  8.861915e+06  2.973069e+01 
  2.181150e-01  6.941843e-01  2.862575e-01  1.865652e-02  9.462859e+00  3.432445e+16  8.810235e+06  2.921251e+01 
  2.198357e-01  6.947996e-01  2.856079e-01  1.865052e-02  9.428807e+00  3.354313e+16  8.759076e+06  2.870318e+01 
  2.215519e-01  6.953966e-01  2.849748e-01  1.864458e-02  9.393011e+00  3.277959e+16  8.708429e+06  2.820242e+01 
  2.232637e-01  6.959744e-01  2.843586e-01  1.863872e-02  9.356117e+00  3.203344e+16  8.658288e+06  2.771011e+01 
  2.249714e-01  6.965339e-01  2.837587e-01  1.863294e-02  9.318392e+00  3.130427e+16  8.608645e+06  2.722611e+01 
  2.266750e-01  6.970748e-01  2.831750e-01  1.862724e-02  9.280058e+00  3.059170e+16  8.559492e+06  2.675028e+01 
  2.283746e-01  6.975973e-01  2.826076e-01  1.862161e-02  9.241315e+00  2.989534e+16  8.510823e+06  2.628250e+01 
  2.300704e-01  6.981019e-01  2.820557e-01  1.861606e-02  9.202284e+00  2.921484e+16  8.462630e+06  2.582263e+01 
  2.317625e-01  6.985888e-01  2.815190e-01  1.861059e-02  9.163072e+00  2.854983e+16  8.414905e+06  2.537059e+01 
  2.334510e-01  6.990585e-01  2.809971e-01  1.860518e-02  9.123845e+00  2.789996e+16  8.367642e+06  2.492610e+01 
  2.351360e-01  6.995115e-01  2.804894e-01  1.859984e-02  9.084693e+00  2.726488e+16  8.320834e+06  2.448919e+01 
  2.368176e-01  6.999487e-01  2.799949e-01  1.859456e-02  9.045509e+00  2.664425e+16  8.274474e+06  2.405966e+01 
  2.384959e-01  7.003700e-01  2.795138e-01  1.858935e-02  9.006252e+00  2.603776e+16  8.228555e+06  2.363741e+01 
  2.401711e-01  7.007771e-01  2.790443e-01  1.858420e-02  8.966909e+00  2.544506e+16  8.183071e+06  2.322230e+01 
  2.418432e-01  7.011705e-01  2.785860e-01  1.857909e-02  8.927679e+00  2.486586e+16  8.138015e+06  2.281422e+01 
  2.435122e-01  7.015477e-01  2.781420e-01  1.857403e-02  8.889602e+00  2.429985e+16  8.093380e+06  2.241310e+01 
  2.451785e-01  7.019097e-01  2.777114e-01  1.856902e-02  8.852978e+00  2.374671e+16  8.049160e+06  2.201881e+01 
  2.468419e-01  7.022627e-01  2.772875e-01  1.856405e-02  8.813757e+00  2.320617e+16  8.005350e+06  2.163115e+01 
  2.485027e-01  7.026022e-01  2.768759e-01  1.855911e-02  8.773618e+00  2.267794e+16  7.961941e+06  2.125008e+01 
  2.501608e-01  7.029287e-01  2.764765e-01  1.855420e-02  8.735085e+00  2.216172e+16  7.918929e+06  2.087550e+01 
  2.518165e-01  7.032423e-01  2.760898e-01  1.854932e-02  8.699428e+00  2.165726e+16  7.876307e+06  2.050730e+01 
  2.534697e-01  7.035431e-01  2.757166e-01  1.854448e-02  8.664291e+00  2.116428e+16  7.834069e+06  2.014539e+01 
  2.551206e-01  7.038364e-01  2.753509e-01  1.853967e-02  8.626010e+00  2.068252e+16  7.792208e+06  1.978957e+01 
  2.567693e-01  7.041205e-01  2.749958e-01  1.853490e-02  8.586205e+00  2.021173e+16  7.750720e+06  1.943979e+01 
  2.584158e-01  7.043939e-01  2.746538e-01  1.853017e-02  8.548353e+00  1.975166e+16  7.709598e+06  1.909596e+01 
  2.600603e-01  7.046578e-01  2.743241e-01  1.852547e-02  8.512901e+00  1.930205e+16  7.668838e+06  1.875799e+01 
  2.617027e-01  7.049123e-01  2.740076e-01  1.852083e-02  8.477903e+00  1.886268e+16  7.628434e+06  1.842577e+01 
  2.633433e-01  7.051607e-01  2.737012e-01  1.851624e-02  8.441409e+00  1.843332e+16  7.588381e+06  1.809917e+01 
  2.649820e-01  7.054027e-01  2.734058e-01  1.851172e-02  8.402645e+00  1.801372e+16  7.548673e+06  1.777811e+01 
  2.666190e-01  7.056378e-01  2.731228e-01  1.850725e-02  8.365568e+00  1.760368e+16  7.509307e+06  1.746251e+01 
  2.682544e-01  7.058660e-01  2.728528e-01  1.850284e-02  8.330079e+00  1.720297e+16  7.470277e+06  1.715231e+01 
  2.698882e-01  7.060897e-01  2.725935e-01  1.849846e-02  8.294660e+00  1.681139e+16  7.431578e+06  1.684737e+01 
  2.715204e-01  7.063082e-01  2.723464e-01  1.849414e-02  8.259286e+00  1.642871e+16  7.393206e+06  1.654762e+01 
  2.731513e-01  7.065219e-01  2.721111e-01  1.848986e-02  8.223929e+00  1.605475e+16  7.355156e+06  1.625299e+01 
  2.747807e-01  7.067311e-01  2.718876e-01  1.848562e-02  8.188531e+00  1.568930e+16  7.317423e+06  1.596338e+01 
  2.764089e-01  7.069359e-01  2.716757e-01  1.848142e-02  8.153213e+00  1.533217e+16  7.280004e+06  1.567871e+01 
  2.780359e-01  7.071366e-01  2.714751e-01  1.847727e-02  8.118032e+00  1.498316e+16  7.242894e+06  1.539891e+01 
  2.796618e-01  7.073336e-01  2.712850e-01  1.847317e-02  8.082975e+00  1.464210e+16  7.206088e+06  1.512388e+01 
  2.812866e-01  7.075271e-01  2.711054e-01  1.846910e-02  8.048032e+00  1.430881e+16  7.169583e+06  1.485357e+01 
  2.829104e-01  7.077173e-01  2.709352e-01  1.846508e-02  8.013197e+00  1.398310e+16  7.133374e+06  1.458788e+01 
  2.845333e-01  7.079045e-01  2.707743e-01  1.846110e-02  7.978468e+00  1.366481e+16  7.097458e+06  1.432674e+01 
  2.861554e-01  7.080886e-01  2.706219e-01  1.845716e-02  7.943845e+00  1.335376e+16  7.061829e+06  1.407008e+01 
  2.877766e-01  7.082700e-01  2.704777e-01  1.845325e-02  7.909326e+00  1.304979e+16  7.026484e+06  1.381782e+01 
  2.893972e-01  7.084486e-01  2.703411e-01  1.844939e-02  7.874911e+00  1.275274e+16  6.991420e+06  1.356991e+01 
  2.910170e-01  7.086244e-01  2.702114e-01  1.844558e-02  7.840599e+00  1.246245e+16  6.956632e+06  1.332626e+01 
  2.926363e-01  7.087975e-01  2.700883e-01  1.844181e-02  7.806391e+00  1.217877e+16  6.922116e+06  1.308682e+01 
  2.942551e-01  7.089679e-01  2.699711e-01  1.843810e-02  7.772287e+00  1.190155e+16  6.887869e+06  1.285152e+01 
  2.958734e-01  7.091357e-01  2.698594e-01  1.843442e-02  7.738287e+00  1.163064e+16  6.853887e+06  1.262030e+01 
  2.974913e-01  7.093008e-01  2.697528e-01  1.843077e-02  7.704390e+00  1.136589e+16  6.820166e+06  1.239308e+01 
  2.991088e-01  7.094632e-01  2.696509e-01  1.842714e-02  7.670598e+00  1.110717e+16  6.786703e+06  1.216980e+01 
  3.007261e-01  7.096230e-01  2.695531e-01  1.842355e-02  7.636909e+00  1.085434e+16  6.753494e+06  1.195041e+01 
  3.023431e-01  7.097801e-01  2.694592e-01  1.841998e-02  7.603324e+00  1.060727e+16  6.720536e+06  1.173483e+01 
  3.039600e-01  7.099347e-01  2.693687e-01  1.841646e-02  7.569844e+00  1.036582e+16  6.687825e+06  1.152300e+01 
  3.055768e-01  7.100866e-01  2.692813e-01  1.841297e-02  7.536468e+00  1.012986e+16  6.655358e+06  1.131486e+01 
